id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18283955,Apartment 85 m² - 5 mins from center,68265825,Léo,Bordeaux,Centre ville (Bordeaux),44.84177,-0.59551,Entire home/apt,109,2,5,2019-03-17,0.23,1,14
18284210,Appartement - Bordeaux - Caudéran,126427624,Louise,Bordeaux,Caudran,44.84837,-0.61086,Private room,25,8,10,2017-11-05,0.44,1,0
18285651,Maison calme - jardin - parking à BRUGES TRAM C,126440713,Lesgravieres,Bruges,Bruges,44.87733,-0.58937,Entire home/apt,50,3,34,2019-05-08,1.34,1,150
18286000,Studio hypercentre,81519059,Samuel,Bordeaux,Centre ville (Bordeaux),44.83743,-0.57231,Entire home/apt,43,7,5,2017-09-09,0.22,1,0
18289345,Petite chambre rouge privée confortable,61642624,Isabelle,Gradignan,Gradignan,44.78188,-0.6134,Private room,45,1,14,2019-01-13,0.59,3,35
18289357,Chambre blanche privée confortable,61642624,Isabelle,Gradignan,Gradignan,44.78103,-0.61283,Private room,45,1,1,2018-06-14,0.09,3,280
18289703,Logement spacieux en gestion libre sur Bordeaux,15457421,Nat,Bordeaux,Caudran,44.8575,-0.61055,Entire home/apt,50,7,4,2018-05-03,0.17,1,0
18291947,APPART LUMINEUX 50m2 CHARTRONS,17044522,Julien,Bordeaux,Bordeaux Maritime,44.8588,-0.56284,Entire home/apt,35,4,2,2017-07-18,0.08,1,0
18299852,Maison neuve proche centre historique de Bordeaux,126563367,Jean-Laurent,Bordeaux,La Bastide,44.84069,-0.54841,Entire home/apt,85,2,161,2019-05-19,6.52,1,257
18300328,Le pause-toit-là,126566946,Corinne,Le Haillan,Le Haillan,44.86916,-0.67558,Private room,30,2,24,2019-05-18,1.01,1,148
18302873,Maison Chartrons avec Jardin,98141548,Cyril,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86105,-0.57244,Entire home/apt,120,6,2,2018-08-12,0.09,1,0
18307801,Bordeaux Studio très calme avec place de parking,55766291,Armel,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83195,-0.59109,Entire home/apt,41,1,8,2017-07-02,0.33,1,0
18309669,"Appartement calme, lumineux, immeuble historique",120590421,Carole,Bordeaux,Bordeaux Sud,44.83139,-0.56406,Entire home/apt,95,2,35,2018-10-07,1.39,1,0
18313014,Appartement simple et cosy,40184949,Clémence,Bordeaux,Bordeaux Sud,44.83309,-0.56611,Entire home/apt,40,3,11,2018-12-29,0.46,1,0
18317801,Maison 160m2 +piscine près Bordeaux,110643211,Karine,Bgles,Bgles,44.80477,-0.56897,Entire home/apt,200,2,12,2018-09-23,0.51,1,156
18319216,T2 très agréable en plein centre de Bordeaux,126727787,Justine,Bordeaux,Bordeaux Sud,44.83304,-0.5732,Entire home/apt,47,1,5,2017-08-30,0.22,1,0
18323044,Bel appartement T2 42m2 - Saint Michel,58566903,Jimmy,Bordeaux,Bordeaux Sud,44.8349,-0.5661,Entire home/apt,50,3,17,2018-08-29,0.67,1,111
18323765,Nice et quiet apartment,126764239,William,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84921,-0.58144,Entire home/apt,47,2,0,,,1,51
18327500,suite parentale,126797112,Marie,Villenave-d'Ornon,Villenave-d'Ornon,44.77764,-0.53822,Private room,55,1,6,2019-05-05,0.41,1,363
18337370,Chambre cosy dans colocation à 6,126878224,Victorien,Bordeaux,La Bastide,44.83952,-0.55479,Private room,40,1,23,2019-03-29,0.92,1,333
18338266,Maison agréable et calme,37287062,Florian,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.85301,-0.48808,Entire home/apt,110,2,4,2018-08-18,0.17,1,166
18338571,Lovely apartment Place de la Bourse,126887016,Bernard,Bordeaux,Centre ville (Bordeaux),44.8416,-0.57164,Entire home/apt,80,2,62,2019-04-26,2.80,1,337
18338730,Grande et belle maison bordelaise,126890925,Alexia,Bordeaux,Centre ville (Bordeaux),44.84995,-0.58793,Entire home/apt,350,2,15,2019-04-23,0.67,1,280
18339759,Maison de ville + Jardin / Bordeaux St Augustin,45881146,Véronique,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83402,-0.60943,Entire home/apt,130,3,32,2019-05-07,1.31,1,245
18345467,Cozy independent house with garden,103516157,Soraya,Eysines,Eysines,44.86807,-0.63243,Private room,49,1,5,2018-11-30,0.70,2,0
18349724,Maisonnette plein pied  Bx-Cauderan  Terrasse,75926877,Franck,Merignac,Bourran,44.84929,-0.63416,Entire home/apt,55,2,48,2019-05-16,1.95,1,157
18350465,Chambre d'hôte avec piscine.,127002574,Marie-Line,Le Bouscat,Le Bouscat,44.86453,-0.60805,Private room,35,2,20,2019-05-17,1.75,1,174
18352584,"Charmant T2, lumineux au coeur de Bordeaux",38664807,Maxime,Bordeaux,Bordeaux Sud,44.83068,-0.56977,Entire home/apt,50,2,18,2018-06-16,0.75,2,0
18354212,Maison Bordeaux avec jardin et piscine,127038400,Thomas,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82197,-0.60744,Entire home/apt,200,2,0,,,1,0
18356563,Bordeaux Bassins à Flot Appartement T2,127061460,Xavier,Bordeaux,Bordeaux Maritime,44.86965,-0.55414,Entire home/apt,32,21,0,,,1,0
18366370,Petite maison dans le centre de Bordeaux,39598316,Jessica,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83183,-0.58155,Entire home/apt,38,2,3,2017-06-11,0.12,1,0
18370718,"Maison moderne avec piscine, idéal séjour familial",121177657,Isabelle,Merignac,Chemin Long,44.81205,-0.66417,Entire home/apt,280,7,0,,,4,141
18371202,"Maison moderne avec piscine, idéal séjour familial",121177657,Isabelle,Merignac,Chemin Long,44.81337,-0.66262,Entire home/apt,280,7,0,,,4,141
18373209,2 rooms with private bathroom Bordeaux Center,38456832,Maryse,Bordeaux,Bordeaux Maritime,44.86044,-0.55681,Private room,50,5,1,2017-08-08,0.05,1,0
18374202,Very nice apartment located in the centre of City,62599231,Sébastien,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85523,-0.56912,Entire home/apt,180,2,6,2017-10-15,0.24,1,0
18376914,T2 Hyper Centre Bordeaux,100743767,Sarah,Bordeaux,Centre ville (Bordeaux),44.84424,-0.58025,Entire home/apt,47,2,51,2018-08-20,2.05,1,0
18381525,CHAMBRE PRIVEE DANS MAISON AVEC PISCINE,30398293,Marie,Bordeaux,Nansouty - Saint Gens,44.81548,-0.57452,Private room,50,2,30,2019-04-22,1.45,2,217
18381765,Appartement Zen & lumineux,127306766,Christian,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83315,-0.59435,Entire home/apt,80,2,38,2018-08-26,1.57,1,135
18387304,Charmant T3 - Proche Bdx et Gare - Parking privé,12572919,Coralie,Bgles,Bgles,44.81598,-0.54585,Entire home/apt,50,4,7,2019-01-26,0.41,1,41
18387924,Bedroom in the city center,37858908,Julie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8543,-0.57111,Private room,35,3,0,,,1,0
18389239,Grand studio en plein coeur de Bordeaux,27906887,Antoine,Bordeaux,Centre ville (Bordeaux),44.84334,-0.58051,Entire home/apt,50,2,16,2019-02-17,0.64,1,0
18392212,Fenêtre sur cours / bordeaux centre,100885030,Sebastien,Bordeaux,Centre ville (Bordeaux),44.83945,-0.5702,Private room,34,2,21,2019-05-15,0.91,1,1
18401980,Agréable maison de 3 chambres à 5mn de Bordeaux,29940929,David,Floirac,Floirac,44.83367,-0.53086,Entire home/apt,92,2,5,2019-01-01,0.41,1,0
18404316,Maison au calme avec jardin,29723567,Noellie,Gradignan,Gradignan,44.7852,-0.61062,Entire home/apt,80,4,3,2017-05-28,0.12,1,157
18409422,Chambre privée,39591008,Colette,Merignac,Centre ville (Merignac),44.83742,-0.644,Private room,23,2,33,2019-05-16,1.31,5,347
18409653,"Chambre  ""globo""",39591008,Colette,Merignac,Centre ville (Merignac),44.83873,-0.64355,Private room,29,4,21,2019-04-11,0.97,5,351
18420054,Chez Nous & Chez Vous,21513758,Hugo,Bordeaux,Bordeaux Sud,44.8295,-0.5689,Private room,39,2,29,2019-05-20,1.20,1,345
18423078,LOVELY T2 ST MICHEL,127671289,Lison,Bordeaux,Bordeaux Sud,44.83209,-0.56238,Entire home/apt,46,2,26,2017-08-28,1.08,1,0
18427084,Maison 200m2 proche de Bordeaux et des plages ..,20817919,Denis,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.92204,-0.74684,Entire home/apt,300,7,2,2018-08-11,0.09,1,8
18430047,Mêlez tradition et modernité en plein cœur de Bordeaux,37660690,Caroline,Bordeaux,Centre ville (Bordeaux),44.83845,-0.5672,Entire home/apt,85,3,74,2019-05-16,3.00,1,80
18430737,Maison dans un cadre idéal pour les familles,9192468,Sylvie,Merignac,Centre ville (Merignac),44.84515,-0.66038,Entire home/apt,200,4,9,2018-08-31,0.41,1,8
18431075,Une touche d'originalité au centre,107357568,Valerie,Bordeaux,Bordeaux Sud,44.83196,-0.57456,Private room,28,2,64,2019-05-08,2.59,4,278
18435442,Magnifique T2 dans petit immeuble bordelais.,26160120,Helene,Bordeaux,Centre ville (Bordeaux),44.8472,-0.58335,Entire home/apt,68,3,17,2018-10-15,1.69,1,0
18439379,Calme et convivialité au coeur des Chartrons,26889320,Antoine,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86121,-0.57273,Entire home/apt,69,2,58,2019-05-03,2.39,1,225
18440660,T2  chaleureux à Bordeaux,39100560,Manon,Bordeaux,Nansouty - Saint Gens,44.82445,-0.58655,Entire home/apt,35,1,28,2017-10-27,1.12,1,0
18442336,Lit Double dans appart ancien proche Centre Ville,4224956,Eric,Bordeaux,Bordeaux Sud,44.83374,-0.57035,Shared room,25,3,0,,,3,0
18443021,Bel appartement neuf,76887513,Nana,Floirac,Floirac,44.82786,-0.52973,Private room,50,2,22,2019-05-17,1.07,1,355
18444569,Appartement 2 chambres aux portes de Bordeaux,47891065,Kévin,Lormont,Lormont,44.87881,-0.51839,Entire home/apt,64,3,32,2018-08-11,1.28,1,142
18445952,Appartement spacieux en plein centre de Bordeaux,5827700,Valentine,Bordeaux,Centre ville (Bordeaux),44.83797,-0.57351,Entire home/apt,65,2,13,2019-03-03,0.52,1,4
18447986,Appartement 2 pièces près de Bordeaux,127889174,Robin,Merignac,Arlac,44.82678,-0.63049,Entire home/apt,20,1,0,,,1,0
18453161,Studette plein cœur de Bordeaux centre historique,31097097,Charlotte,Bordeaux,Centre ville (Bordeaux),44.83743,-0.56844,Entire home/apt,39,2,103,2019-05-06,4.23,2,64
18454472,Studio sous toits bordeaux st paul ste Catherine,45973155,Valentin,Bordeaux,Centre ville (Bordeaux),44.83733,-0.57071,Entire home/apt,55,2,44,2019-05-06,1.77,1,159
18455882,Appartement familial et convivial en plein centre,24857279,Jessica,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83104,-0.58008,Entire home/apt,65,2,3,2017-06-18,0.12,1,0
18455955,"Spacious house in the city, garden - Capucins area",12243150,Cécilia & Cédric,Bordeaux,Bordeaux Sud,44.82539,-0.56581,Entire home/apt,180,2,4,2017-08-20,0.17,1,0
18456573,Lovely house in Bordeaux,5109779,Dorothée & Arnaud,Bordeaux,Centre ville (Bordeaux),44.8469,-0.58591,Entire home/apt,70,2,9,2017-11-26,0.36,1,0
18458701,Chambre chez l'habitant avec petit déjeuner,109487906,Luc Et Anne,Cenon,Gambetta-Mairie-Lissandre,44.85434,-0.53719,Private room,27,2,63,2019-04-28,2.56,1,17
18460193,"Chaleureux T2 au centre de Bordeaux, Saint Michel",42976010,Elise,Bordeaux,Bordeaux Sud,44.8314,-0.56892,Entire home/apt,40,2,35,2019-05-12,1.41,1,2
18467019,"Appartement 102 équipé, plein centre avec terrasse",41540294,FL Immo,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83297,-0.5838,Entire home/apt,73,1,3,2018-02-18,0.17,7,23
18467219,Appartement 104 équipé en plein centre ville,41540294,FL Immo,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83303,-0.58494,Entire home/apt,96,1,16,2018-03-16,0.66,7,23
18467373,Appartement 105 équipé en plein centre ville,41540294,FL Immo,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83383,-0.58424,Entire home/apt,76,1,5,2018-03-18,0.23,7,23
18468117,Petite maisonnette,89256212,Celine,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89597,-0.74804,Private room,25,1,13,2018-11-23,0.54,1,356
18471450,Cottage independent and quiet,128110426,Jules,Le Bouscat,Le Bouscat,44.86715,-0.59764,Private room,34,2,17,2017-08-06,0.73,2,49
18478802,"The heart of Bordeaux, Sainte Catherine street.",128185684,Stéphane,Bordeaux,Centre ville (Bordeaux),44.83819,-0.5741,Entire home/apt,52,2,44,2018-08-30,1.85,1,25
18480973,Jolie Echoppe 120m2 & jardin 10min coeur Bordeaux,20323493,Sha,Bordeaux,Caudran,44.86076,-0.61376,Entire home/apt,92,2,6,2018-12-29,0.28,1,0
18482410,Grand studio + rooftop / Quartier historique,128217383,Ombeline,Bordeaux,Centre ville (Bordeaux),44.84561,-0.58592,Entire home/apt,50,2,2,2017-09-08,0.09,1,0
18485053,Lovely apartment in the hyper Centre of Bordeaux,30393899,Zina & Martin,Bordeaux,Centre ville (Bordeaux),44.8424,-0.57117,Private room,50,2,209,2019-05-08,8.46,1,36
18488352,chambres indépendantes dans belle maison au calme,128275298,Verdier,Le Bouscat,Le Bouscat,44.86145,-0.60435,Private room,58,1,0,,,1,0
18493908,DUHEM,36876898,Sophie,Bordeaux,Nansouty - Saint Gens,44.82848,-0.58317,Entire home/apt,120,2,4,2019-05-11,0.16,1,356
18496077,Appart T3 100m2 Bordeaux Chartrons Paul Doumer,128347044,Sylvie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85389,-0.57543,Entire home/apt,65,5,1,2018-04-20,0.08,1,0
18497007,Échoppe bordelaise avec jardin (parc bordelais),20574601,Florence,Bordeaux,Caudran,44.85775,-0.60562,Entire home/apt,110,3,5,2018-08-09,0.21,1,21
18497550,Petite maison de ville avec terrasse,5044979,Alice,Cenon,Gambetta-Mairie-Lissandre,44.85372,-0.53115,Entire home/apt,48,3,11,2019-02-20,0.54,1,210
18499281,T2 tout équipé à Bordeaux,60237172,Rabia,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82822,-0.59783,Entire home/apt,60,2,33,2019-04-18,1.33,1,152
18501349,Chambre dans ilot de verdure,25157992,Beatrice,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.86182,-0.47904,Private room,73,2,0,,,1,0
18502281,Péniche à Bordeaux,16037518,Lorene,Bordeaux,Bordeaux Maritime,44.86678,-0.55562,Entire home/apt,90,2,16,2017-09-17,0.65,1,0
18502761,Chambre à louer proche centre ville,128404096,Thiaba,Bordeaux,Nansouty - Saint Gens,44.8235,-0.57519,Private room,45,1,0,,,1,0
18503511,Bordeaux centre,46612608,Anna,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83052,-0.58183,Entire home/apt,40,2,7,2019-04-17,0.29,2,339
18504819,Petit loft au coeur des Chartrons,128423432,Laurie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85512,-0.57354,Entire home/apt,50,1,22,2017-09-30,0.97,1,0
18505330,Studio Bordeaux Victoire,21027702,Arnaud,Bordeaux,Bordeaux Sud,44.82907,-0.5704,Entire home/apt,42,2,159,2019-05-18,6.52,2,245
18505733,VINEXPO Maison au Bouscat,26980990,Marine,Le Bouscat,Le Bouscat,44.86418,-0.59967,Entire home/apt,650,1,0,,,1,364
18510250,Chambre calme ensoleillée. English speaking,11874312,Eric,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85678,-0.56938,Private room,41,2,42,2019-04-21,1.69,1,60
18514501,Chartrons area nice flat for 2,29102137,L.C.B,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85461,-0.57154,Entire home/apt,102,3,1,2018-11-30,0.17,26,154
18514517,Grand 2 pièces entre vieux Bordeaux et quais!,16900168,Antoine,Bordeaux,Centre ville (Bordeaux),44.83787,-0.56688,Entire home/apt,75,1,92,2019-05-04,3.79,4,228
18514666,Maison au coeur de Saint Aubin de Médoc,128387134,Isabelle,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.91773,-0.72119,Entire home/apt,74,2,22,2019-04-04,0.99,1,12
18515815,Equiped room semi-independant barrière de Pessac,1449268,Anne,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82414,-0.59383,Entire home/apt,35,1,27,2019-04-21,1.10,1,88
18516108,Studio indépendant avec terrasse,65198412,Magali,Merignac,Bourran,44.84505,-0.6392,Entire home/apt,48,2,76,2019-05-14,3.08,1,308
18516223,Appartement atypique au coeur du Triangle d'Or,103683931,Serge,Bordeaux,Centre ville (Bordeaux),44.84272,-0.57837,Entire home/apt,100,91,21,2018-12-28,0.96,1,86
18518267,Le jardin public,128538142,Annick,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85409,-0.57384,Entire home/apt,180,3,1,2017-06-20,0.04,1,39
18518782,Maison jardin et piscine agréable et chaleureuse,128542998,Claude,Bgles,Bgles,44.79868,-0.56444,Entire home/apt,200,3,3,2017-07-09,0.12,1,34
18519902,Cenon T3 avec garage privé et  tramway à la porte,128090023,Martine,Cenon,Plaisance-Loret-Maregue,44.85451,-0.50867,Entire home/apt,50,3,53,2019-02-15,2.17,1,92
18520048,Chambre privée avec salle de bain et piscine,123707408,Gilles,Le Taillan-Mdoc,Le Taillan-Mdoc,44.9164,-0.67478,Private room,80,1,0,,,1,0
18520088,La petite maison de Bordeaux,128555602,Cassandre,Bordeaux,Nansouty - Saint Gens,44.82926,-0.58036,Entire home/apt,49,1,216,2019-05-17,8.67,1,153
18521199,Maison cosy et piscine chauffée 28° à Bordeaux,128499870,Raphaël,Le Bouscat,Le Bouscat,44.87143,-0.59616,Entire home/apt,150,6,13,2019-04-28,0.54,1,2
18522508,Appartement cosy en plein cœur de Bordeaux,64426366,Chloé,Bordeaux,Centre ville (Bordeaux),44.83786,-0.57053,Entire home/apt,54,2,27,2019-04-22,1.09,1,0
18523092,Maison climatisée avec piscine chauffée sécurisée,49683479,Aline,Eysines,Eysines,44.88962,-0.65306,Entire home/apt,200,2,6,2019-05-12,0.28,1,145
18529918,Grande maison Bordelaise quartier NANSOUTY,22915958,Séphora,Bordeaux,Nansouty - Saint Gens,44.82399,-0.56636,Entire home/apt,160,3,8,2018-04-22,0.32,2,7
18531432,jolie maison proche Bordeaux avec piscine chauffée,128658083,Helene,Merignac,Capeyron,44.85792,-0.65806,Entire home/apt,260,7,2,2018-08-18,0.09,1,8
18531719,Plein centre historique !,128658546,Nicolas,Bordeaux,Centre ville (Bordeaux),44.83823,-0.57042,Entire home/apt,90,2,14,2017-08-22,0.59,1,0
18531877,Studio City Center Bordeaux St Jean Train Station,30428833,Fanny Yohann,Bordeaux,Bordeaux Sud,44.83026,-0.5581,Entire home/apt,79,1,23,2019-04-28,1.01,8,341
18533957,Maison année 1950 dans le quartier de primrose,7212122,Florence,Bordeaux,Caudran,44.84417,-0.60134,Private room,250,2,0,,,1,90
18534741,Studio Terrace City Center Bordeaux Train Station,30428833,Fanny Yohann,Bordeaux,Bordeaux Sud,44.83009,-0.55953,Entire home/apt,89,1,20,2019-05-11,0.97,8,326
18535187,"T3, Centre de Talence, Residence calme, Tram B",128679458,Manon,Talence,Talence,44.81805,-0.59537,Entire home/apt,75,1,3,2017-05-30,0.12,1,0
18538450,Grand T2 lumineux + Terrasse,4257641,Jean Christophe,Bordeaux,Caudran,44.84152,-0.60903,Entire home/apt,60,3,3,2017-08-01,0.13,1,0
18539654,Appartement hyper centre rue st catherine,36407292,Laura Thierry,Bordeaux,Centre ville (Bordeaux),44.83531,-0.57514,Entire home/apt,100,2,0,,,1,0
18539882,T2 Confort de 36 m2 pour deux personnes,128688278,Résidence CAMPUS BEL AIR,Bgles,Bgles,44.7847,-0.56344,Entire home/apt,40,7,7,2017-08-26,0.30,6,0
18540145,Chambre de caractère avec petit déjeuner,26395523,Marie-Christine,Talence,Talence,44.81106,-0.58779,Private room,180,4,0,,,2,358
18541066,Maison Bordelaise du 19ème siècle avec piscine,26395523,Marie-Christine,Talence,Talence,44.81039,-0.58471,Entire home/apt,200,5,0,,,2,0
18542409,ElixirBordeaux,37583250,Laurent,Blanquefort,Blanquefort,44.92017,-0.63647,Entire home/apt,40,100,7,2017-11-21,0.32,1,0
18542781,T1 lumineux de 22 m2 pour une personne,128688278,Résidence CAMPUS BEL AIR,Bgles,Bgles,44.78435,-0.56346,Entire home/apt,30,30,6,2018-05-14,0.25,6,0
18542928,"Chambre, hyper-centre de Bordeaux",127881556,Flurin,Bordeaux,Centre ville (Bordeaux),44.83919,-0.57274,Private room,35,1,4,2017-05-28,0.16,1,0
18544474,Chambre privée dans appartement proche Tram.,92302081,Brigitte,Bgles,Bgles,44.8044,-0.55375,Private room,20,2,24,2019-05-03,0.99,1,8
18546340,Maison landaise familiale avec piscine chauffée,128743053,Lucie,Blanquefort,Blanquefort,44.92524,-0.62754,Entire home/apt,200,6,4,2018-08-24,0.18,1,0
18553648,Studio Terrace City Center Bordeaux Train Station,30428833,Fanny Yohann,Bordeaux,Bordeaux Sud,44.82794,-0.55852,Entire home/apt,89,1,19,2019-05-20,0.90,8,343
18553931,Studio Duplex City Center Bordeaux Train Station,30428833,Fanny Yohann,Bordeaux,Bordeaux Sud,44.82814,-0.55957,Entire home/apt,95,1,25,2019-04-30,1.20,8,307
18554069,Lovely Duplex City Center Bordeaux Train Station,30428833,Fanny Yohann,Bordeaux,Bordeaux Sud,44.8283,-0.55768,Entire home/apt,109,1,22,2019-05-20,1.05,8,340
18554170,Lovely Flat City Center Bordeaux Train Station,30428833,Fanny Yohann,Bordeaux,Bordeaux Sud,44.82803,-0.55824,Entire home/apt,119,1,34,2019-05-17,1.72,8,317
18554561,Appart'bouscat proche Bordeaux centre boulevard,74569207,Norris,Le Bouscat,Le Bouscat,44.86373,-0.59459,Entire home/apt,40,2,0,,,1,0
18557917,Appartement 2 voyageurs Stalingrad proche centre,128833291,Margaux,Bordeaux,La Bastide,44.84088,-0.55725,Entire home/apt,70,2,31,2019-04-28,1.40,1,57
18563107,Family house with lovely garden,73816179,Marie-M,Bordeaux,Caudran,44.84887,-0.61827,Entire home/apt,85,5,7,2018-08-01,0.29,1,0
18576154,Pleasant F2 in the heart of Bordeaux,125797498,Welkeys,Bordeaux,Centre ville (Bordeaux),44.8368,-0.56731,Entire home/apt,101,1,4,2018-09-19,0.19,10,0
18579207,"Petite chambre ""cocoon"" !",6850239,"""Familly B.B""",Bordeaux,Centre ville (Bordeaux),44.84726,-0.5942,Private room,32,1,59,2019-03-26,3.96,1,21
18582246,Petit T2 - Hypercentre Bordeaux,124979702,Agathe,Bordeaux,Bordeaux Sud,44.83302,-0.57196,Entire home/apt,30,1,2,2017-06-11,0.08,1,0
18583369,Échoppe Bordelaise centre ville,126376104,Sébastien,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82995,-0.59212,Private room,65,1,2,2017-09-24,0.08,2,360
18587695,Superbe Maison avec Patio et Piscine chauffée,129069059,Franck Et Valérie,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89273,-0.75269,Entire home/apt,300,6,4,2018-08-18,0.17,1,115
18589777,❤ Beautiful sunny house with garden and parking ❤,128556670,Bruno,Bruges,Bruges,44.87678,-0.604,Entire home/apt,131,3,50,2019-05-17,2.14,1,129
